candidate_id,trading_session,pnl,trades
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-10-10,106.76,1
MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-31,106.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-06,106.26,1
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-31,106.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-02-03,106.01,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-05-22,105.74,1
MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-03-31,105.26,1
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-03-31,105.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-08-22,104.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-10-10,103.76,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2025-10-10,103.76,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_hard_stop_time_exit,2026-01-15,102.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-01-15,102.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-12-17,100.01,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-05-13,99.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-12-17,98.51,1
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-04-17,98.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-10-10,97.76,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-02-17,97.76,1
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-03-24,96.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,2025-10-10,95.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-10-10,95.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-11-17,94.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-01-09,94.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-11-17,94.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-12-08,94.22,1
MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,2026-02-06,91.76,1
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-02-06,91.76,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-10,91.01,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-04-22,90.74,1
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-17,90.26,1
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-04-15,89.76,1
MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,2026-04-15,89.76,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-04-02,89.51,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2025-12-12,88.76,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-05,88.76,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-12-12,88.76,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-05,88.76,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-31,88.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-31,88.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-31,88.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-31,88.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_morning_midpoint_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-09-17,87.59,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-03-06,86.51,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-06-17,86.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-06-17,86.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,2026-06-17,86.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-06-17,86.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-11-13,85.76,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-02-18,85.65,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_structure_target_time_exit,2026-02-18,85.65,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-12-08,85.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-06,85.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-05-06,85.01,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-05-13,83.51,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-01-02,83.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-08,81.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-08,81.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-03-04,81.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_structure_target_time_exit,2025-09-03,80.83,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-09-03,80.83,1
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-04-15,80.51,1
MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-04-15,80.51,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-12-12,80.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-02-12,79.76,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,2026-02-12,79.76,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-04-24,79.76,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-05-01,78.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-02-13,78.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-02-23,78.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-02-23,78.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_structure_target_time_exit,2026-01-15,78.22,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-01-15,78.22,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-04-08,77.51,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-04-08,77.51,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-08-22,77.51,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-11-03,77.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_morning_midpoint_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-11-03,77.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-01-22,75.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-03-30,75.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_hard_stop_time_exit,2026-01-22,75.26,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-04-08,75.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,2026-04-08,75.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-03-30,75.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-01-02,75.26,1
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-06-30,74.94,1
MNQ_15a_power_hour_continuation_long_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-06-30,74.94,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-18,74.76,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_hard_stop_time_exit,2025-11-17,74.76,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-18,74.76,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-11-17,74.76,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2025-11-17,74.76,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-18,74.76,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-18,74.76,1
MNQ_15a_power_hour_continuation_short_power_range_edge_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-11-17,74.76,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_structure_target_time_exit,2025-12-04,74.34,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-12-04,74.34,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-10-10,73.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-07,72.76,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-08-07,72.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-04-24,71.51,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-01-22,71.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_structure_target_time_exit,2026-01-22,71.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-03-04,70.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-22,69.76,1
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2026-01-23,69.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-01-23,69.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_hard_stop_time_exit,2025-09-03,69.26,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_retest_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-09-03,69.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_morning_midpoint_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2025-11-07,69.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-16,68.26,1
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-01-30,67.01,1
MNQ_15a_trend_day_late_pullback_continuation_long_ema20_pullback_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-01-09,66.43,1
MNQ_15a_low_volatility_late_expansion_short_lunch_expansion_breakout_close_confirm_fill_next_open_structure_target_time_exit,2026-05-29,66.26,1
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-08-27,66.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-02-12,66.26,1
MNQ_15a_power_hour_continuation_short_power_range_breakout_continuation_close_confirm_fill_next_open_structure_target_time_exit,2026-06-05,66.26,1
