candidate_id,trading_session,trades,net_pnl,stress_pnl
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-01-30,2,-156.48,-158.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-02-05,2,103.01999999999998,101.01999999999998
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-02-16,2,-91.97999999999999,-93.97999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-02-17,1,214.76,213.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-02-19,1,122.26,121.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-03,1,204.76,203.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-05,2,-235.98000000000002,-237.98000000000002
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-11,1,-72.74,-73.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-16,2,56.02000000000001,54.02000000000001
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-17,2,97.52000000000001,95.52000000000001
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-18,2,-115.47999999999999,-117.47999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-23,1,-27.74,-28.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-25,2,-126.47999999999999,-128.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-26,2,-130.98,-132.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-27,2,-113.98,-115.97999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-30,2,-280.44,-282.44
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-03-31,1,165.76,164.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-06,1,41.76,40.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-07,2,-6.979999999999999,-8.979999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-08,2,-24.48,-26.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-09,1,42.76,41.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-10,2,-106.97999999999999,-108.97999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-21,2,-16.979999999999997,-18.979999999999997
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-24,1,203.26,202.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-27,2,-53.980000000000004,-55.980000000000004
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-28,2,-158.48,-160.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-04-30,1,226.26,225.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-05-07,2,-101.98,-103.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-05-11,1,180.26,179.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-05-19,2,260.02,258.02
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-05-21,1,-60.24,-61.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-05-25,2,-52.46,-54.46
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-05-27,2,-182.48000000000002,-184.48000000000002
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-05-29,2,-82.98,-84.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-06-03,1,-110.24,-111.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-06-10,2,-322.98,-324.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-06-11,1,349.76,348.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-06-17,2,-58.47999999999999,-60.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-06-24,1,-27.74,-28.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-06-25,2,-485.98,-487.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit,2026-06-29,1,-216.74,-217.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-07-15,2,-97.48,-99.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-07-16,2,-93.47999999999999,-95.47999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-07-23,1,36.26,35.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-07-24,1,61.76,60.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-07-28,2,62.019999999999996,60.019999999999996
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-07-31,1,-14.74,-15.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-08-01,2,51.77,49.77
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-08-15,1,-15.74,-16.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-08-18,2,-88.98,-90.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-08-21,2,-76.98,-78.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-08-28,1,46.26,45.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-09-09,2,-53.48,-55.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-09-10,2,-63.480000000000004,-65.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-09-19,2,-24.479999999999997,-26.479999999999997
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-09-23,2,-62.480000000000004,-64.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-09-24,1,-33.74,-34.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-09-26,2,-126.97999999999999,-128.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-09-29,2,-88.48,-90.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-02,2,-101.48,-103.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-03,2,74.52,72.52
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-06,1,73.51,72.51
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-07,1,-24.74,-25.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-09,2,-86.48,-88.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-15,2,-64.98,-66.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-16,1,-42.24,-43.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-21,1,34.26,33.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-22,1,-125.74,-126.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-28,2,-12.23,-14.23
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-29,2,-19.729999999999997,-21.729999999999997
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-10-31,2,-13.770000000000003,-15.770000000000003
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-03,1,-19.24,-20.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-04,2,-1.480000000000004,-3.480000000000004
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-07,1,-8.24,-9.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-10,1,-95.74,-96.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-11,1,-23.74,-24.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-17,2,19.52,17.52
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-18,2,-31.480000000000004,-33.480000000000004
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-19,1,99.01,98.01
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-21,1,79.51,78.51
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-11-27,1,24.26,23.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-02,1,77.51,76.51
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-04,1,130.76,129.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-05,1,81.01,80.01
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-10,1,55.01,54.01
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-11,2,-156.98,-158.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-16,2,38.52000000000001,36.52000000000001
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-22,1,-20.24,-21.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-26,2,2.020000000000003,0.020000000000003126
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2025-12-29,1,46.26,45.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-01-08,2,-137.91,-139.91
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-01-13,2,-4.659999999999997,-6.659999999999997
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-01-15,2,16.270000000000003,14.270000000000001
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-01-22,2,120.02000000000001,118.02000000000001
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-01-28,1,-69.74,-70.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-01-30,2,-63.980000000000004,-65.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-02-05,2,28.519999999999982,26.519999999999982
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-02-16,2,-9.729999999999997,-11.729999999999997
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-02-17,1,115.51,114.51
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-02-19,1,86.51,85.51
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-03,1,120.01,119.01
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-05,2,-42.480000000000004,-44.480000000000004
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-11,1,75.26,74.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-16,2,-29.479999999999997,-31.479999999999997
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-17,2,90.02000000000001,88.02000000000001
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-18,2,-115.47999999999999,-117.47999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-23,1,-27.74,-28.74
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-25,2,-126.47999999999999,-128.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-26,2,73.52,71.52
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-27,2,-113.98,-115.97999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-30,2,-280.44,-282.44
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-03-31,1,27.51,26.51
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-06,1,116.76,115.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-07,2,-6.979999999999999,-8.979999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-08,2,-24.48,-26.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-09,1,58.01,57.01
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-10,2,-106.97999999999999,-108.97999999999999
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-21,2,175.52,173.52
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-24,1,46.51,45.51
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-27,2,17.020000000000003,15.020000000000003
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-28,2,-158.48,-160.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-30,1,192.26,191.26
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-07,2,-101.98,-103.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-11,1,82.76,81.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-19,2,125.26999999999998,123.26999999999998
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-21,1,-60.24,-61.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-25,2,18.020000000000003,16.020000000000003
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-27,2,-182.48000000000002,-184.48000000000002
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-29,2,-82.98,-84.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-03,1,-110.24,-111.24
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-10,2,-322.98,-324.98
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-11,1,73.76,72.76
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-17,2,-58.47999999999999,-60.48
MNQ_11a_orfade_long_low_fade_OR15_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-24,1,-27.74,-28.74
