candidate_id,instrument,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,session_count,net_pnl,holdout_pnl,slippage_4_ticks_net_pnl,trades,trades_per_session,active_sessions,active_session_pct,win_rate,avg_trade,median_trade,profit_factor,max_drawdown,worst_day,worst_rolling_5_day,longest_losing_streak,long_net_pnl,short_net_pnl,best_day_concentration,best_trade_concentration,max_simultaneous_exposure,same_bar_stop_target_ambiguity_count,one_open_position_respected,beats_phase3b_benchmark_net,beats_phase3b_benchmark_slippage,label,ranking_score,risk_notes
MNQ_opening_range_failure_or10_tf3_opposite_max2,MNQ,opening_range_failure,or10_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=10;target=opposite,63,1095.4100000000153,373.8899999999969,792.4100000000155,101,1.6031746031746033,57,0.9047619047619048,0.40594059405940597,10.845643564356587,-70.83999999999854,1.1468525656064643,-903.7799999999916,-302.53000000000293,-777.1599999999855,7,1887.4700000000028,-792.0599999999874,0.5299568198208816,0.3854812353365353,1,0,True,False,False,watchlist,66.1846,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf1_mid_max1,MNQ,opening_range_failure,or15_tf1_mid_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=15;target=mid,63,950.600000000014,321.1349999999941,770.6000000000142,60,0.9523809523809523,60,0.9523809523809523,0.5833333333333334,15.843333333333566,54.76,1.3174486558690999,-452.18500000000586,-359.1650000000029,-418.3500000000015,4,917.1600000000012,33.440000000013015,0.2083000210393405,0.2083000210393405,1,0,True,False,False,paper_trade_candidate,65.8365,No major Phase 4A risk flags.
MNQ_opening_range_failure_or20_tf5_mid_max2,MNQ,opening_range_failure,or20_tf5_mid_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=20;target=mid,63,1493.840000000008,2293.6250000000027,1211.840000000008,94,1.492063492063492,58,0.9206349206349206,0.5957446808510638,15.891914893617107,39.385,1.3200534765086893,-973.6899999999987,-440.78000000000293,-698.6950000000015,4,1025.4649999999967,468.37500000001137,0.3432496117388724,0.3432496117388724,1,0,True,False,False,paper_trade_candidate,65.686,No major Phase 4A risk flags.
MGC_opening_range_failure_or60_tf1_mid_stop_after_first_loser,MGC,opening_range_failure,or60_tf1_mid_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=1.0;or_minutes=60;target=mid,63,1290.8100000000072,979.7500000000152,978.8100000000072,52,0.8253968253968254,40,0.6349206349206349,0.5769230769230769,24.82326923076937,72.52999999999363,1.496543685735063,-546.1400000000035,-227.21999999999636,-383.0499999999971,3,-410.97000000000696,1701.780000000014,0.2516094545285518,0.2516094545285518,1,0,True,False,False,paper_trade_candidate,65.6681,active on less than 70% of sessions
MNQ_vwap_pullback_trend_tf15_ema20_1.5R,MNQ,vwap_pullback_trend,tf15_ema20_1.5R,15,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=ema20;rr=1.5;tick_size=0.25,63,1573.9499999999994,561.6299999999999,1363.9499999999994,70,1.1111111111111112,47,0.746031746031746,0.44285714285714284,22.484999999999992,-52.24,1.2942589635922426,-1374.93,-391.48,-1320.19,5,-967.5800000000003,2541.5299999999997,0.5541853299024749,0.5541853299024749,1,0,True,False,False,watchlist,65.5408,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or45_tf1_mid_max1,MNQ,opening_range_failure,or45_tf1_mid_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=45;target=mid,63,1290.9999999999995,1699.1,1140.9999999999995,50,0.7936507936507936,50,0.7936507936507936,0.46,25.81999999999999,-83.03999999999927,1.3148603858807926,-1768.6400000000003,-298.1899999999971,-968.4249999999986,6,1384.1749999999984,-93.17499999999882,0.3555460883036407,0.3555460883036407,1,0,True,False,False,watchlist,65.4004,one-trade concentration risk
MGC_opening_range_failure_or60_tf1_mid_max2,MGC,opening_range_failure,or60_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=60;target=mid,63,1269.92000000001,1006.5300000000152,945.9200000000101,54,0.8571428571428571,40,0.6349206349206349,0.5740740740740741,23.517037037037223,69.27999999999545,1.4797110975121506,-593.8100000000006,-227.21999999999636,-383.0499999999971,4,-384.1900000000069,1654.110000000017,0.2557483935995962,0.2557483935995962,1,0,True,False,False,paper_trade_candidate,65.3263,active on less than 70% of sessions
MNQ_opening_range_failure_or15_tf1_opposite_stop_after_first_loser,MNQ,opening_range_failure,or15_tf1_opposite_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=15;target=opposite,63,1370.445000000017,777.5249999999999,1139.445000000017,77,1.2222222222222223,60,0.9523809523809523,0.38961038961038963,17.797987012987235,-76.93999999999708,1.230992498552556,-798.9550000000015,-359.1650000000029,-598.9750000000015,7,1410.925000000004,-40.47999999998723,0.5976306965985427,0.33256351039260557,1,0,True,False,False,watchlist,64.9537,one-day concentration risk
MNQ_opening_range_failure_or25_tf2_mid_stop_after_first_loser,MNQ,opening_range_failure,or25_tf2_mid_stop_after_first_loser,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=25;target=mid,63,1244.4200000000037,1706.1950000000013,1028.4200000000037,72,1.1428571428571428,55,0.873015873015873,0.5277777777777778,17.283611111111163,13.51,1.265139151074049,-1304.4599999999928,-278.365,-548.000000000003,8,1353.8649999999968,-109.44499999999294,0.5498625865865205,0.5498625865865205,1,0,True,False,False,watchlist,64.6584,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or25_tf2_mid_max1,MNQ,opening_range_failure,or25_tf2_mid_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=25;target=mid,63,1215.1749999999997,1399.985,1050.1749999999997,55,0.873015873015873,55,0.873015873015873,0.5272727272727272,22.094090909090905,13.76,1.3435983277795296,-1392.1749999999956,-278.365,-548.000000000003,8,1519.3049999999969,-304.1299999999972,0.563095850391919,0.563095850391919,1,0,True,False,False,watchlist,64.5408,one-day concentration risk; one-trade concentration risk
MNQ_overnight_levels_tf5_sweep_reverse_40x60,MNQ,overnight_levels,tf5_sweep_reverse_40x60,5,1m,sweep_reverse,40 ticks or overnight level,overnight midpoint or fixed ticks,15:55 ET,2,False,True,max2,new_candidate,mode=sweep_reverse;stop_ticks=40;target_ticks=60;tick_size=0.25,63,2509.58,28.06999999999995,2335.58,58,0.9206349206349206,35,0.5555555555555556,0.29310344827586204,43.26862068965517,-37.49,2.0571816129140967,-443.45999999999935,-256.48,-250.40000000000003,6,1289.9999999999998,1219.5799999999997,0.3060352728344982,0.2504442974521633,1,0,True,False,False,watchlist,64.212,active on less than 70% of sessions
MNQ_opening_range_breakout_or60_tf10_half_range_1R,MNQ,opening_range_breakout,or60_tf10_half_range_1R,10,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;stop_mode=half_range;target=1R,63,2398.69,142.81999999999994,2266.6899999999996,44,0.6984126984126984,43,0.6825396825396826,0.6136363636363636,54.51568181818182,132.01,1.5680962880684364,-1186.9099999999983,-416.99,-739.2,3,190.51999999999975,2208.17,0.40710137616782494,0.40710137616782494,1,0,True,False,False,watchlist,63.7299,active on less than 70% of sessions; one-trade concentration risk
MNQ_first_hour_range_tf15_expansion,MNQ,first_hour_range,tf15_expansion,15,1m,expansion,first-hour range based,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=expansion;rr=1.5;tick_size=0.25,63,3992.08,171.31999999999994,3893.08,33,0.5238095238095238,33,0.5238095238095238,0.5454545454545454,120.97212121212121,44.26,2.5775231170473405,-820.1999999999989,-492.24,-820.2,4,628.7399999999998,3363.34,0.4202721388348931,0.4202721388348931,1,0,True,True,True,watchlist,63.6476,active on less than 70% of sessions; one-trade concentration risk
MNQ_first_hour_range_tf15_pullback,MNQ,first_hour_range,tf15_pullback,15,1m,pullback,first-hour range based,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=pullback;rr=1.5;tick_size=0.25,63,3992.08,171.31999999999994,3893.08,33,0.5238095238095238,33,0.5238095238095238,0.5454545454545454,120.97212121212121,44.26,2.5775231170473405,-820.1999999999989,-492.24,-820.2,4,628.7399999999998,3363.34,0.4202721388348931,0.4202721388348931,1,0,True,True,True,watchlist,63.6476,active on less than 70% of sessions; one-trade concentration risk
MNQ_opening_range_failure_or45_tf3_mid_max2,MNQ,opening_range_failure,or45_tf3_mid_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=45;target=mid,63,1964.719999999995,2218.8799999999997,1763.719999999995,67,1.0634920634920635,47,0.746031746031746,0.5074626865671642,29.324179104477537,47.01,1.4131798987196946,-1662.555000000012,-388.53000000000293,-1232.0800000000088,7,1301.4599999999896,663.2600000000056,0.2544993688668112,0.2085589804145125,1,0,True,False,False,paper_trade_candidate,63.4081,No major Phase 4A risk flags.
MNQ_opening_range_failure_or35_tf5_opposite_max2,MNQ,opening_range_failure,or35_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=35;target=opposite,63,2018.9150000000197,2068.2549999999997,1811.9150000000197,69,1.0952380952380953,50,0.7936507936507936,0.42028985507246375,29.259637681159706,-96.56499999999708,1.278159304228024,-1060.2899999999943,-604.73,-940.730000000003,5,2387.500000000004,-368.58499999998435,0.4405930908433447,0.3807787846442235,1,0,True,False,False,watchlist,63.1758,"one-trade concentration risk; opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or15_tf3_opposite_max1,MNQ,opening_range_failure,or15_tf3_opposite_max1,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=15;target=opposite,63,909.6050000000155,561.5749999999985,735.6050000000155,58,0.9206349206349206,58,0.9206349206349206,0.39655172413793105,15.682844827586473,-70.96499999999854,1.203793093791138,-715.9149999999929,-318.6899999999971,-610.4750000000015,6,963.0650000000041,-53.45999999998861,0.48236322359704764,0.48236322359704764,1,0,True,False,False,watchlist,62.9805,one-trade concentration risk
MNQ_opening_range_failure_or10_tf1_mid_max2,MNQ,opening_range_failure,or10_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=10;target=mid,63,684.5349999999737,521.5999999999867,351.5349999999737,111,1.7619047619047619,58,0.9206349206349206,0.5765765765765766,6.1669819819817455,39.01,1.1363111838155364,-1123.4500000000057,-312.08000000000584,-885.1000000000117,5,744.6299999999795,-60.095000000005925,0.427326579356806,0.2892620538029576,1,0,True,False,False,paper_trade_candidate,62.9353,No major Phase 4A risk flags.
MNQ_opening_range_failure_or45_tf5_mid_max2,MNQ,opening_range_failure,or45_tf5_mid_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=45;target=mid,63,1573.0449999999994,1771.8799999999999,1372.0449999999994,67,1.0634920634920635,48,0.7619047619047619,0.5373134328358209,23.478283582089542,40.26,1.3186678726945105,-1649.3100000000004,-450.03000000000293,-1354.105000000003,7,1072.0749999999969,500.97000000000276,0.4103633398917388,0.2539723911267638,1,0,True,False,False,paper_trade_candidate,62.6575,No major Phase 4A risk flags.
MNQ_opening_range_failure_or45_tf5_opposite_max2,MNQ,opening_range_failure,or45_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=45;target=opposite,63,2996.7400000000125,2589.3200000000043,2804.7400000000125,64,1.0158730158730158,48,0.7619047619047619,0.40625,46.824062500000196,-104.32750000000145,1.448008826405067,-1477.8399999999972,-601.4299999999971,-1354.105000000003,7,2979.0750000000044,17.665000000008376,0.3037500750815874,0.3037500750815874,1,0,True,False,False,paper_trade_candidate,61.6337,No major Phase 4A risk flags.
MNQ_opening_range_failure_or45_tf1_opposite_max2,MNQ,opening_range_failure,or45_tf1_opposite_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=45;target=opposite,63,3817.7950000000073,3160.820000000005,3616.7950000000073,67,1.0634920634920635,50,0.7936507936507936,0.3880597014925373,56.98201492537324,-93.46499999999854,1.5906274244987422,-1740.8700000000001,-545.9299999999971,-1168.0800000000088,8,3296.9699999999966,520.8250000000098,0.2855103534893827,0.254010495587112,1,0,True,True,True,paper_trade_candidate,61.561,No major Phase 4A risk flags.
MNQ_opening_range_failure_or45_tf3_opposite_max2,MNQ,opening_range_failure,or45_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=45;target=opposite,63,3549.0150000000067,3047.3200000000043,3357.0150000000067,64,1.0158730158730158,47,0.746031746031746,0.390625,55.453359375000105,-101.32750000000145,1.5549684635695022,-1580.680000000003,-767.4299999999971,-1232.0800000000088,7,3208.4599999999973,340.55500000000984,0.2983982879756772,0.25408740171568683,1,0,True,True,True,paper_trade_candidate,61.0019,No major Phase 4A risk flags.
MNQ_opening_range_breakout_or60_tf15_half_range_1R,MNQ,opening_range_breakout,or60_tf15_half_range_1R,15,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;stop_mode=half_range;target=1R,63,1625.6599999999996,180.30999999999995,1502.6599999999996,41,0.6507936507936508,40,0.6349206349206349,0.5609756097560976,39.650243902439016,63.76,1.3918131051054818,-1179.42,-439.49,-486.45000000000005,4,-688.7500000000002,2314.41,0.38815619502232945,0.38815619502232945,1,0,True,False,False,watchlist,60.6073,active on less than 70% of sessions; one-trade concentration risk
MNQ_overnight_levels_tf1_sweep_reverse_40x60,MNQ,overnight_levels,tf1_sweep_reverse_40x60,1,1m,sweep_reverse,40 ticks or overnight level,overnight midpoint or fixed ticks,15:55 ET,2,False,True,max2,new_candidate,mode=sweep_reverse;stop_ticks=40;target_ticks=60;tick_size=0.25,63,2231.6399999999994,-37.910000000000075,2039.6399999999994,64,1.0158730158730158,37,0.5873015873015873,0.234375,34.86937499999999,-28.740000000000002,2.0299433255182855,-629.1799999999992,-229.74,-444.9,11,1084.54,1147.0999999999997,0.2816359269416215,0.2816359269416215,1,0,True,False,False,watchlist,60.2166,negative holdout PnL; active on less than 70% of sessions
MNQ_opening_range_failure_or45_tf2_opposite_max2,MNQ,opening_range_failure,or45_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=45;target=opposite,63,2302.5100000000125,1980.0600000000043,2104.5100000000125,66,1.0476190476190477,50,0.7936507936507936,0.3787878787878788,34.88651515151534,-106.97749999999927,1.3445329111670101,-1701.2800000000016,-547.4299999999971,-1233.1400000000044,8,1981.9349999999954,320.5750000000171,0.41955083799852977,0.32519294161588697,1,0,True,False,False,paper_trade_candidate,59.7207,No major Phase 4A risk flags.
MNQ_opening_range_failure_or45_tf2_mid_max1,MNQ,opening_range_failure,or45_tf2_mid_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=45;target=mid,63,1051.224999999998,1029.09,901.2249999999981,50,0.7936507936507936,50,0.7936507936507936,0.5,21.02449999999996,0.2225000000014532,1.2710547859550956,-1226.710000000003,-350.39000000000146,-1020.625000000003,6,901.8649999999955,149.36000000000263,0.3897928607101246,0.3897928607101246,1,0,True,False,False,watchlist,59.2952,one-trade concentration risk
MNQ_opening_range_breakout_or60_tf15_half_range_2R,MNQ,opening_range_breakout,or60_tf15_half_range_2R,15,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;stop_mode=half_range;target=2R,63,2148.91,232.55999999999995,2025.9099999999996,41,0.6507936507936508,40,0.6349206349206349,0.4878048780487805,52.41243902439024,-3.24,1.4721540486323663,-1096.4199999999996,-439.49,-552.45,4,146.49999999999977,2002.4099999999999,0.5883261746652955,0.5883261746652955,1,0,True,False,False,watchlist,58.5711,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf1_mid_max2,MNQ,opening_range_failure,or15_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;target=mid,63,900.5600000000215,764.5099999999954,582.5600000000218,106,1.6825396825396826,60,0.9523809523809523,0.5471698113207547,8.495849056603976,41.76,1.16178877417014,-667.9899999999957,-359.1650000000029,-524.9699999999957,4,1220.9250000000056,-320.3649999999842,0.3953317935506701,0.2290352669450065,1,0,True,False,False,paper_trade_candidate,58.1291,No major Phase 4A risk flags.
MNQ_opening_range_failure_or10_tf1_opposite_max1,MNQ,opening_range_failure,or10_tf1_opposite_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=10;target=opposite,63,802.4799999999866,390.7999999999897,628.4799999999866,58,0.9206349206349206,58,0.9206349206349206,0.3620689655172414,13.835862068965286,-77.34000000000218,1.2033149395233789,-989.2499999999942,-200.76500000000146,-568.899999999997,8,606.9549999999839,195.52500000000282,0.5261937992224193,0.5261937992224193,1,0,True,False,False,watchlist,57.5903,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf3_mid_max2,MNQ,opening_range_failure,or15_tf3_mid_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;target=mid,63,848.1150000000185,725.1899999999998,536.1150000000185,104,1.6507936507936507,58,0.9206349206349206,0.5865384615384616,8.154951923077101,27.134999999999998,1.184312924386536,-576.6549999999943,-274.98,-399.3350000000029,3,1080.6750000000056,-232.55999999998716,0.40562895362066753,0.35550603396944214,1,0,True,False,False,watchlist,57.3418,one-trade concentration risk
MNQ_opening_range_failure_or10_tf1_opposite_stop_after_first_loser,MNQ,opening_range_failure,or10_tf1_opposite_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=10;target=opposite,63,1098.7949999999867,82.01499999999261,867.7949999999867,77,1.2222222222222223,58,0.9206349206349206,0.38961038961038963,14.270064935064761,-76.9150000000029,1.2124915756221444,-911.3799999999958,-200.76500000000146,-568.899999999997,8,1487.159999999988,-388.36500000000154,0.5465259670821284,0.3842937035570831,1,0,True,False,False,watchlist,57.1811,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or25_tf5_mid_max2,MNQ,opening_range_failure,or25_tf5_mid_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=25;target=mid,63,1220.7100000000155,1948.9050000000057,977.7100000000154,81,1.2857142857142858,55,0.873015873015873,0.5555555555555556,15.070493827160686,33.76,1.2685688764509733,-835.9149999999872,-439.73,-455.51999999999856,4,1312.215,-91.5049999999842,0.515282089931263,0.515282089931263,1,0,True,False,False,watchlist,56.9267,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or10_tf3_opposite_max1,MNQ,opening_range_failure,or10_tf3_opposite_max1,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=10;target=opposite,63,924.8950000000041,148.549999999997,753.8950000000041,57,0.9047619047619048,57,0.9047619047619048,0.42105263157894735,16.22622807017551,-70.71499999999854,1.2249616609649652,-754.2349999999926,-249.9399999999971,-660.7249999999942,6,1217.079999999991,-292.18499999998704,0.4565491217922014,0.4565491217922014,1,0,True,False,False,watchlist,56.9079,one-trade concentration risk
MNQ_opening_range_failure_or45_tf1_mid_stop_after_first_loser,MNQ,opening_range_failure,or45_tf1_mid_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=45;target=mid,63,1447.314999999998,2341.88,1270.3149999999982,59,0.9365079365079365,50,0.7936507936507936,0.4915254237288136,24.530762711864373,-46.56499999999709,1.3024233527835387,-1685.2250000000001,-298.1899999999971,-968.4249999999986,6,1156.9049999999954,290.4100000000026,0.3669000874032265,0.31714588738457117,1,0,True,False,False,paper_trade_candidate,56.8384,No major Phase 4A risk flags.
MNQ_opening_range_failure_or15_tf1_opposite_max1,MNQ,opening_range_failure,or15_tf1_opposite_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=15;target=opposite,63,938.9000000000169,430.90999999999553,758.9000000000169,60,0.9523809523809523,60,0.9523809523809523,0.36666666666666664,15.648333333333616,-77.90249999999854,1.197234639688093,-676.1099999999899,-359.1650000000029,-598.9750000000015,6,1310.8100000000027,-371.90999999998553,0.4534668228778276,0.4534668228778276,1,0,True,False,False,watchlist,56.0765,one-trade concentration risk
MNQ_opening_range_failure_or20_tf3_opposite_stop_after_first_loser,MNQ,opening_range_failure,or20_tf3_opposite_stop_after_first_loser,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,robustness_confirmation,min_range=10.0;or_minutes=20;target=opposite,63,1432.3550000000212,2361.225000000012,1213.3550000000212,73,1.1587301587301588,59,0.9365079365079365,0.3972602739726027,19.621301369863303,-76.115,1.2213435406343705,-1708.4099999999958,-377.49,-758.1999999999928,8,1638.4099999999983,-206.0549999999771,0.7393558161209925,0.44560182357026756,1,0,True,False,False,watchlist,55.9546,"one-day concentration risk; one-trade concentration risk; opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or25_tf3_mid_max2,MNQ,opening_range_failure,or25_tf3_mid_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=25;target=mid,63,1111.7050000000213,2031.6950000000013,862.7050000000211,83,1.3174603174603174,54,0.8571428571428571,0.5301204819277109,13.39403614457857,14.26,1.2062729555792489,-1431.6649999999802,-333.1299999999942,-708.0699999999943,6,1255.340000000007,-143.63499999998578,0.5093617461466748,0.5093617461466748,1,0,True,False,False,watchlist,55.7097,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf1_opposite_max2,MNQ,opening_range_failure,or15_tf1_opposite_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=15;target=opposite,63,1278.9600000000212,438.35499999999547,990.9600000000212,96,1.5238095238095237,60,0.9523809523809523,0.375,13.32250000000022,-77.07749999999781,1.1725433058118864,-771.4000000000044,-392.3799999999942,-535.1549999999986,6,1934.8350000000098,-655.8749999999886,0.6403796834928273,0.35635203602926785,1,0,True,False,False,watchlist,55.5511,one-day concentration risk; one-trade concentration risk
MGC_opening_range_failure_or30_tf1_mid_stop_after_first_loser,MGC,opening_range_failure,or30_tf1_mid_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=1.0;or_minutes=30;target=mid,63,751.3100000000438,527.6500000000117,259.3100000000439,82,1.3015873015873016,59,0.9365079365079365,0.5365853658536586,9.162317073171266,41.53000000000364,1.2065167495416578,-624.9199999999645,-185.7700000000011,-526.220000000005,4,-539.2299999999649,1290.5400000000086,0.4322849423007585,0.4322849423007585,1,0,True,False,False,watchlist,54.4044,one-trade concentration risk
MNQ_opening_range_failure_or45_tf1_mid_max2,MNQ,opening_range_failure,or45_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=45;target=mid,63,1333.3149999999996,2341.88,1126.3149999999996,69,1.0952380952380953,50,0.7936507936507936,0.4927536231884058,19.323405797101444,-46.56499999999709,1.2446101701134245,-1799.2249999999988,-375.53000000000293,-1168.0800000000088,8,1120.2599999999925,213.05500000000694,0.3982704762190481,0.3442622336057122,1,0,True,False,False,paper_trade_candidate,54.0146,No major Phase 4A risk flags.
MNQ_opening_range_failure_or35_tf1_mid_stop_after_first_loser,MNQ,opening_range_failure,or35_tf1_mid_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=35;target=mid,63,936.4000000000068,1581.3149999999955,741.4000000000068,65,1.0317460317460319,53,0.8412698412698413,0.5076923076923077,14.40615384615395,22.259999999999998,1.194630007607283,-905.4249999999915,-281.0400000000029,-612.0250000000044,5,1298.7299999999968,-362.32999999999004,0.567086715079022,0.3681759931653113,1,0,True,False,False,watchlist,53.7456,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or30_tf2_mid_stop_after_first_loser,MNQ,opening_range_failure,or30_tf2_mid_stop_after_first_loser,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=30;target=mid,63,768.5800000000127,1120.3100000000013,549.5800000000127,73,1.1587301587301588,56,0.8888888888888888,0.5342465753424658,10.528493150685104,47.01,1.146310912115989,-1142.4749999999945,-336.1899999999971,-516.4749999999942,8,935.4400000000012,-166.85999999998864,0.7943480184235733,0.4511696895573581,1,0,True,False,False,watchlist,53.422,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or45_tf2_mid_stop_after_first_loser,MNQ,opening_range_failure,or45_tf2_mid_stop_after_first_loser,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=45;target=mid,63,1035.074999999998,1662.37,855.0749999999981,60,0.9523809523809523,50,0.7936507936507936,0.5166666666666667,17.251249999999967,24.634999999999998,1.2208756069637994,-1340.710000000006,-350.39000000000146,-1020.625000000003,6,642.5949999999925,392.4800000000055,0.3958746950704063,0.3958746950704063,1,0,True,False,False,watchlist,50.3626,one-trade concentration risk
